main.id,code_project,financing_modality,is_mandatory,contract_date,start_date,finish_date,defined_maturity_level,final_maturity_level,embrapii_amount,company_amount,ue_amount,total_amount,main.data_carga
2797,PEAR-2401.0006,ROTA 2030 Tipo 2,0,2024-01-03,2024-01-04,2024-11-03,3,6,252915.000000,225000.000000,31000.000000,508915.000000,2025-03-31 13:34:13-03:00
2798,PSBS-2312.0037,BNDES Tipo I,0,2023-12-19,2023-12-19,2025-08-19,3,7,488133.330000,683386.670000,292880.000000,1464400.000000,2025-03-31 13:34:13-03:00
2799,PISP-2401.0013,EMBRAPII,0,2024-01-03,2024-01-05,2025-04-05,3,4,168000.000000,200000.000000,133845.560000,501845.560000,2025-03-31 13:34:13-03:00
2774,PSEN-2312.0044,EMBRAPII,0,2023-12-11,2023-12-11,2025-03-11,4,6,392500.000000,259050.000000,133450.000000,785000.000000,2025-03-25 02:01:06-03:00
2775,PFSP-2312.0024,SEBRAE (DT),0,2023-12-20,2023-12-20,2025-01-20,4,6,256649.160000,99473.690000,158193.820000,514316.669999,2025-03-25 02:01:06-03:00
2776,PCES-2311.0022,EMBRAPII,2,2023-11-29,2023-12-01,2025-03-31,3,6,906622.500000,2365684.859999,0.000000,3272307.359999,2025-03-25 02:01:06-03:00
2777,PCES-2311.0023,EMBRAPII,1,2023-11-24,2023-11-24,2024-04-23,3,6,137165.310000,274330.620000,0.000000,411495.929999,2025-03-25 02:01:06-03:00
2778,PCES-2310.0024,SEBRAE (ET),0,2023-10-01,2023-10-01,2024-06-30,4,7,993821.189999,993821.189999,0.000000,1987642.379999,2025-03-25 02:01:06-03:00
2779,PCES-2312.0025,SEBRAE (DT),0,2023-12-15,2023-12-15,2024-10-14,3,6,751699.199999,451019.520000,300679.679999,1503398.399999,2025-03-25 02:01:06-03:00
2800,PIFC-2401.0115,SEBRAE (DT),0,2024-01-05,2024-01-08,2025-04-08,6,6,348000.000000,371333.330000,358784.310000,1078117.639999,2025-03-31 13:34:13-03:00
2801,PUFV-2401.0044,EMBRAPII,0,2024-01-01,2024-01-01,2026-03-01,4,5,229297.690000,343952.310000,162247.690000,735497.689999,2025-03-31 13:34:13-03:00
2802,PIFM-2401.0018,SEBRAE (DT),0,2024-01-05,2024-02-01,2026-07-31,3,8,213500.000000,214300.000000,74796.000000,502596.000000,2025-03-31 13:34:13-03:00
2803,PIPT-2312.0077,EMBRAPII,0,2023-12-21,2023-12-21,2027-04-21,3,4,1301407.469999,2361703.529999,280548.000000,3943659.000000,2025-03-31 13:34:13-03:00
2804,PESQ-2308.0045,EMBRAPII,0,2023-08-16,2023-10-02,2025-10-01,3,5,250755.799999,147748.200000,103007.600000,501511.599999,2025-03-31 13:34:13-03:00
2805,PCEE-2312.0249,EMBRAPII,2,2023-12-27,2024-01-05,2025-01-05,6,6,358159.080000,647581.120000,68851.600000,1074591.800000,2025-03-31 13:34:13-03:00
2780,PLAC-2312.0032,EMBRAPII,0,2023-12-12,2023-12-12,2024-12-11,5,6,224025.000000,350398.000000,101369.000000,675792.000000,2025-03-25 02:01:06-03:00
2781,PFTB-2312.0001,EMBRAPII,2,2023-12-01,2023-12-01,2024-10-01,3,6,252620.239999,514839.760000,142931.459999,910391.459999,2025-03-25 02:01:06-03:00
2782,PEDG-2312.0041,ROTA 2030 Tipo3 Excepcional,0,2023-12-18,2024-01-02,2025-01-02,6,6,499758.960000,0.000000,0.000000,499758.960000,2025-03-25 02:01:06-03:00
2784,PUFV-2312.0043,BNDES Tipo IV,0,2023-12-21,2023-12-21,2025-10-21,3,6,393519.200000,262346.130000,262346.130000,918211.459999,2025-03-25 02:01:06-03:00
2785,PIFB-2312.0012,SEBRAE (DT),0,2023-12-22,2024-01-02,2025-05-31,3,6,441000.000000,220500.000000,220500.000000,882000.000000,2025-03-25 02:01:06-03:00
2786,PLSI-2312.0001,SEBRAE (DT),0,2023-12-18,2023-12-18,2024-12-17,3,7,86130.000000,143550.000000,31320.000000,261000.000000,2025-03-25 02:01:06-03:00
2806,PABC-2312.0009,EMBRAPII,0,2023-12-15,2023-12-20,2026-10-20,4,6,275372.310000,392196.919999,166892.310000,834461.540000,2025-03-31 13:34:13-03:00
2807,PLAM-2312.0022,EMBRAPII,4,2023-12-12,2023-12-12,2026-06-08,4,4,853000.000000,1889177.840000,975000.000000,3717177.839999,2025-03-31 13:34:13-03:00
2808,PSUL-2401.0009,SEBRAE (DT),0,2024-01-10,2024-01-15,2026-01-15,5,6,320000.000000,160000.000000,160000.000000,640000.000000,2025-03-31 13:34:13-03:00
2809,PEIA-2401.0068,SEBRAE (DT),0,2024-01-12,2024-01-12,2025-07-15,8,9,506000.000000,200000.000000,306000.000000,1012000.000000,2025-03-31 13:34:13-03:00
2810,PSQV-2401.0014,SEBRAE (ET),0,2024-01-09,2024-01-09,2025-09-30,4,7,258453.579999,456601.320000,146457.030000,861511.930000,2025-03-31 13:34:13-03:00
2811,PCEE-2401.0250,EMBRAPII,2,2024-01-12,2024-01-15,2025-01-15,6,6,380634.750000,688545.880000,72817.899999,1141998.530000,2025-03-31 13:34:13-03:00
2787,PCIM-2312.0248,EMBRAPII,2,2023-12-18,2024-01-01,2025-02-28,5,6,791996.479999,1199994.669999,407998.190000,2399989.339999,2025-03-25 02:01:06-03:00
2788,PIFC-2312.0112,EMBRAPII,2,2023-12-26,2023-12-27,2025-03-27,6,6,508800.000000,897262.219999,230768.359999,1636830.580000,2025-03-25 02:01:06-03:00
2789,PIFC-2312.0113,EMBRAPII,2,2023-12-26,2023-12-27,2025-03-27,6,6,574800.000000,1040772.219999,234009.540000,1849581.760000,2025-03-25 02:01:06-03:00
2790,PSMA-2312.0019,EMBRAPII,4,2023-12-12,2023-12-12,2028-12-11,3,6,1600000.000000,3789201.759999,1662841.110000,7052042.870000,2025-03-25 02:01:06-03:00
2791,PLIT-2312.0001,EMBRAPII,4,2023-12-22,2023-12-22,2026-12-21,3,4,405120.000000,1012518.000000,466830.000000,1884468.000000,2025-03-25 02:01:06-03:00
2792,PFSP-2312.0025,EMBRAPII,0,2023-12-22,2023-12-22,2025-02-22,3,5,183270.940000,208060.280000,157384.170000,548715.390000,2025-03-25 02:01:06-03:00
2793,PCIM-2312.0249,BNDES Tipo II,0,2023-12-31,2023-12-31,2025-02-28,5,6,909647.459999,509402.570000,400244.880000,1819294.909999,2025-03-25 02:01:06-03:00
2812,PCEE-2401.0251,EMBRAPII,2,2024-01-12,2024-01-15,2025-03-15,4,4,279975.440000,505372.030000,54925.080000,840272.550000,2025-03-31 13:34:13-03:00
2813,PCEE-2401.0252,EMBRAPII,2,2024-01-12,2024-01-15,2025-02-28,4,4,578514.800000,1049632.060000,107608.490000,1735755.350000,2025-03-31 13:34:13-03:00
2814,PSEN-2401.0045,EMBRAPII,0,2024-01-16,2024-01-16,2025-06-16,3,5,522500.000000,355300.000000,167200.000000,1045000.000000,2025-03-31 13:34:13-03:00
2815,PCPQ-2401.0117,SEBRAE AT Tipo 1,0,2024-01-16,2024-01-16,2025-01-15,4,7,253020.000000,421700.000000,168680.000000,843400.000000,2025-03-31 13:34:13-03:00
2816,PCPQ-2401.0118,SEBRAE AT Tipo 1,0,2024-01-16,2024-01-16,2025-01-15,4,7,256470.000000,427450.000000,170980.000000,854900.000000,2025-03-31 13:34:13-03:00
2817,PFEM-2401.0035,SEBRAE (DT),0,2024-01-18,2024-01-18,2025-05-18,3,4,257565.980000,200566.810000,56999.180000,515131.969999,2025-03-31 13:34:13-03:00
2794,PITE-2401.0023,ROTA 2030 Tipo3 Excepcional,0,2024-01-03,2024-01-03,2025-01-03,3,5,443180.060000,0.000000,0.000000,443180.060000,2025-03-25 02:01:06-03:00
2795,PEDG-2312.0042,EMBRAPII,2,2023-12-13,2023-12-28,2024-08-28,6,6,359660.310000,780452.439999,112758.410000,1252871.159999,2025-03-25 02:01:06-03:00
2796,PIFC-2312.0114,EMBRAPII,2,2023-12-29,2024-01-03,2025-04-03,3,3,86400.000000,131377.769999,44575.170000,262352.940000,2025-03-25 02:01:06-03:00
2797,PEAR-2401.0006,ROTA 2030 Tipo 2,0,2024-01-03,2024-01-04,2024-11-03,3,6,252915.000000,225000.000000,31000.000000,508915.000000,2025-03-25 02:01:06-03:00
2798,PSBS-2312.0037,BNDES Tipo I,0,2023-12-19,2023-12-19,2025-08-19,3,7,488133.330000,683386.670000,292880.000000,1464400.000000,2025-03-25 02:01:06-03:00
2799,PISP-2401.0013,EMBRAPII,0,2024-01-03,2024-01-05,2025-04-05,3,4,168000.000000,200000.000000,133845.560000,501845.560000,2025-03-25 02:01:06-03:00
2818,PCEE-2312.0253,EMBRAPII,2,2023-12-20,2024-01-02,2025-01-02,3,3,281153.409999,513185.440000,72316.480000,866655.329999,2025-03-31 13:34:13-03:00
2819,PSBS-2311.0038,BNDES Tipo I,4,2023-11-29,2023-11-29,2025-10-23,3,5,1990000.000000,5421957.790000,995000.000000,8406957.789999,2025-03-31 13:34:13-03:00
2820,PSEE-2401.0001,EMBRAPII,0,2024-01-09,2024-01-09,2026-07-09,3,4,55482.310000,75657.690000,36988.210000,168128.209999,2025-03-31 13:34:13-03:00
2821,PIAM-2311.0013,EMBRAPII,2,2023-11-28,2023-11-28,2024-09-28,3,6,67329.460000,1019802.810000,122065.060000,1209197.330000,2025-03-31 13:34:13-03:00
2822,PSCM-2312.0014,EMBRAPII,4,2023-12-04,2023-12-04,2026-12-02,3,5,1535359.139999,1729265.439999,1387978.870000,4652603.450000,2025-03-31 13:34:13-03:00
2823,PSEE-2401.0002,EMBRAPII,0,2024-01-09,2024-01-09,2026-07-09,4,5,1430000.000000,1950000.000000,953333.329999,4333333.330000,2025-03-31 13:34:13-03:00
2800,PIFC-2401.0115,SEBRAE (DT),0,2024-01-05,2024-01-08,2025-04-08,6,6,348000.000000,371333.330000,358784.310000,1078117.639999,2025-03-25 02:01:06-03:00
2801,PUFV-2401.0044,EMBRAPII,0,2024-01-01,2024-01-01,2026-03-01,4,5,229297.690000,343952.310000,162247.690000,735497.689999,2025-03-25 02:01:06-03:00
2802,PIFM-2401.0018,SEBRAE (DT),0,2024-01-05,2024-02-01,2026-07-31,3,8,213500.000000,214300.000000,74796.000000,502596.000000,2025-03-25 02:01:06-03:00
2803,PIPT-2312.0077,EMBRAPII,0,2023-12-21,2023-12-21,2027-04-21,3,4,1301407.469999,2361703.529999,280548.000000,3943659.000000,2025-03-25 02:01:06-03:00
2804,PESQ-2308.0045,EMBRAPII,0,2023-08-16,2023-10-02,2025-10-01,3,5,250755.799999,147748.200000,103007.600000,501511.599999,2025-03-25 02:01:06-03:00
2805,PCEE-2312.0249,EMBRAPII,2,2023-12-27,2024-01-05,2025-01-05,6,6,358159.080000,647581.120000,68851.600000,1074591.800000,2025-03-25 02:01:06-03:00
2824,PEIA-2401.0069,BNDES Tipo II,0,2024-01-20,2024-01-20,2026-02-23,5,7,899916.979999,650000.000000,364800.000000,1914716.979999,2025-03-31 13:34:13-03:00
2825,PIFM-2401.0019,SEBRAE (ET),0,2024-01-16,2024-02-01,2026-07-31,3,8,429600.000000,451200.000000,163256.000000,1044056.000000,2025-03-31 13:34:13-03:00
2826,PSCM-2312.0015,EMBRAPII,0,2023-12-14,2023-12-14,2025-01-18,3,3,167181.170000,218878.590000,120549.840000,506609.599999,2025-03-31 13:34:13-03:00
2827,PEIA-2401.0070,SEBRAE (DT),0,2024-01-26,2024-01-26,2026-10-23,4,6,1923372.590000,1980000.000000,1028352.000000,4931724.589999,2025-03-31 13:34:13-03:00
2828,PEIA-2401.0071,SEBRAE (DT),0,2024-01-24,2024-01-24,2025-10-24,3,3,714332.780000,485000.000000,320524.200000,1519856.979999,2025-03-31 13:34:13-03:00
2829,PCIM-2401.0250,SEBRAE (DT),0,2024-01-25,2024-01-25,2025-01-25,3,3,526357.000000,229643.000000,296925.000000,1052925.000000,2025-03-31 13:34:13-03:00
2806,PABC-2312.0009,EMBRAPII,0,2023-12-15,2023-12-20,2026-10-20,4,6,275372.310000,392196.919999,166892.310000,834461.540000,2025-03-25 02:01:06-03:00
2807,PLAM-2312.0022,EMBRAPII,4,2023-12-12,2023-12-12,2026-06-08,4,4,853000.000000,1889177.840000,975000.000000,3717177.839999,2025-03-25 02:01:06-03:00
2808,PSUL-2401.0009,SEBRAE (DT),0,2024-01-10,2024-01-15,2026-01-15,5,6,320000.000000,160000.000000,160000.000000,640000.000000,2025-03-25 02:01:06-03:00
2809,PEIA-2401.0068,SEBRAE (DT),0,2024-01-12,2024-01-12,2025-07-15,8,9,506000.000000,200000.000000,306000.000000,1012000.000000,2025-03-25 02:01:06-03:00
2810,PSQV-2401.0014,SEBRAE (ET),0,2024-01-09,2024-01-09,2025-09-30,4,7,258453.579999,456601.320000,146457.030000,861511.930000,2025-03-25 02:01:06-03:00
2811,PCEE-2401.0250,EMBRAPII,2,2024-01-12,2024-01-15,2025-01-15,6,6,380634.750000,688545.880000,72817.899999,1141998.530000,2025-03-25 02:01:06-03:00
2830,PCES-2401.0026,EMBRAPII,2,2024-01-02,2024-01-02,2025-02-28,6,6,2322488.220000,7549368.030000,0.000000,9871856.250000,2025-03-31 13:34:13-03:00
2831,PCOP-2401.0048,EMBRAPII,0,2024-01-18,2024-01-18,2025-01-18,3,6,747000.000000,109759.520000,112500.000000,969259.520000,2025-03-31 13:34:13-03:00
2832,PCOP-2401.0049,EMBRAPII,4,2024-01-24,2024-01-24,2028-01-24,3,4,1938000.000000,5133100.769999,844063.410000,7915164.179999,2025-03-31 13:34:13-03:00
2833,PSCM-2309.0016,EMBRAPII,0,2023-09-06,2023-09-06,2024-03-06,3,5,250173.820000,116256.039999,133917.780000,500347.640000,2025-03-31 13:34:13-03:00
2834,PIPT-2312.0078,EMBRAPII,0,2023-12-13,2023-12-13,2026-08-13,3,4,1644155.679999,2989373.959999,348760.289999,4982289.929999,2025-03-31 13:34:13-03:00
2835,PINA-2401.0079,SEBRAE (DT),0,2024-01-24,2024-02-01,2024-10-31,3,3,154275.000000,243100.000000,70125.000000,467500.000000,2025-03-31 13:34:13-03:00
2812,PCEE-2401.0251,EMBRAPII,2,2024-01-12,2024-01-15,2025-03-15,4,4,279975.440000,505372.030000,54925.080000,840272.550000,2025-03-25 02:01:06-03:00
2813,PCEE-2401.0252,EMBRAPII,2,2024-01-12,2024-01-15,2025-02-28,4,4,578514.800000,1049632.060000,107608.490000,1735755.350000,2025-03-25 02:01:06-03:00
2814,PSEN-2401.0045,EMBRAPII,0,2024-01-16,2024-01-16,2025-06-16,3,5,522500.000000,355300.000000,167200.000000,1045000.000000,2025-03-25 02:01:06-03:00
2815,PCPQ-2401.0117,SEBRAE AT Tipo 1,0,2024-01-16,2024-01-16,2025-01-15,4,7,253020.000000,421700.000000,168680.000000,843400.000000,2025-03-25 02:01:06-03:00
2816,PCPQ-2401.0118,SEBRAE AT Tipo 1,0,2024-01-16,2024-01-16,2025-01-15,4,7,256470.000000,427450.000000,170980.000000,854900.000000,2025-03-25 02:01:06-03:00
2817,PFEM-2401.0035,SEBRAE (DT),0,2024-01-18,2024-01-18,2025-05-18,3,4,257565.980000,200566.810000,56999.180000,515131.969999,2025-03-25 02:01:06-03:00
2836,PCNP-2312.0026,EMBRAPII,0,2023-12-22,2023-12-22,2028-04-22,3,3,1135117.370000,1260572.590000,1044727.199999,3440417.160000,2025-03-31 13:34:13-03:00
2837,PIMD-2401.0005,EMBRAPII,2,2024-01-12,2024-01-12,2024-10-11,4,6,96048.000000,180144.000000,21212.240000,297404.239999,2025-03-31 13:34:13-03:00
2838,PUFV-2401.0045,BNDES Tipo IV,0,2024-01-30,2024-01-30,2025-10-23,4,6,1026383.459999,806444.140000,261254.370000,2094081.969999,2025-03-31 13:34:13-03:00
2839,PCES-2401.0027,SEBRAE (DT),0,2024-01-02,2024-01-02,2024-08-31,3,6,214285.709999,214285.709999,0.000000,428571.419999,2025-03-31 13:34:13-03:00
2840,PCOP-2401.0050,EMBRAPII,4,2024-01-25,2024-01-25,2027-01-25,3,4,1545480.000000,2633276.299999,685797.439999,4864553.740000,2025-03-31 13:34:13-03:00
2841,PINO-2311.0005,SEBRAE (DT),0,2023-11-21,2023-11-21,2025-02-21,3,4,314769.000000,188861.000000,125908.000000,629538.000000,2025-03-31 13:34:13-03:00
2818,PCEE-2312.0253,EMBRAPII,2,2023-12-20,2024-01-02,2025-01-02,3,3,281153.409999,513185.440000,72316.480000,866655.329999,2025-03-25 02:01:06-03:00
2819,PSBS-2311.0038,BNDES Tipo I,4,2023-11-29,2023-11-29,2025-10-23,3,5,1990000.000000,5421957.790000,995000.000000,8406957.789999,2025-03-25 02:01:06-03:00
2820,PSEE-2401.0001,EMBRAPII,0,2024-01-09,2024-01-09,2026-07-09,3,4,55482.310000,75657.690000,36988.210000,168128.209999,2025-03-25 02:01:06-03:00
2821,PIAM-2311.0013,EMBRAPII,2,2023-11-28,2023-11-28,2024-09-28,3,6,67329.460000,1019802.810000,122065.060000,1209197.330000,2025-03-25 02:01:06-03:00
2822,PSCM-2312.0014,EMBRAPII,4,2023-12-04,2023-12-04,2026-12-02,3,5,1535359.139999,1729265.439999,1387978.870000,4652603.450000,2025-03-25 02:01:06-03:00
2823,PSEE-2401.0002,EMBRAPII,0,2024-01-09,2024-01-09,2026-07-09,4,5,1430000.000000,1950000.000000,953333.329999,4333333.330000,2025-03-25 02:01:06-03:00
2842,PCOP-2402.0051,EMBRAPII,4,2024-02-01,2024-02-01,2025-01-31,3,3,485000.000000,1246392.000000,88604.670000,1819996.669999,2025-03-31 13:34:13-03:00
2843,PCES-2401.0028,EMBRAPII,2,2024-01-02,2024-01-02,2024-03-31,3,5,87210.250000,174420.500000,77049.830000,338680.580000,2025-03-31 13:34:13-03:00
2844,PCES-2401.0029,EMBRAPII,2,2024-01-02,2024-01-02,2024-03-31,4,6,130596.759999,261193.530000,115381.600000,507171.890000,2025-03-31 13:34:13-03:00
2845,PCES-2401.0030,EMBRAPII,2,2024-01-02,2024-01-02,2024-03-31,4,6,165183.649999,330367.299999,145938.959999,641489.910000,2025-03-31 13:34:13-03:00
2846,PCES-2401.0031,EMBRAPII,2,2024-01-02,2024-01-02,2024-03-31,4,6,152730.530000,305461.060000,134936.670000,593128.260000,2025-03-31 13:34:13-03:00
2847,PEDG-2401.0043,EMBRAPII,2,2024-01-30,2024-03-01,2025-05-01,6,6,192998.870000,423013.070000,60924.250000,676936.189999,2025-03-31 13:34:13-03:00
2824,PEIA-2401.0069,BNDES Tipo II,0,2024-01-20,2024-01-20,2026-02-23,5,7,899916.979999,650000.000000,364800.000000,1914716.979999,2025-03-25 02:01:06-03:00
2825,PIFM-2401.0019,SEBRAE (ET),0,2024-01-16,2024-02-01,2026-07-31,3,8,429600.000000,451200.000000,163256.000000,1044056.000000,2025-03-25 02:01:06-03:00
2826,PSCM-2312.0015,EMBRAPII,0,2023-12-14,2023-12-14,2025-01-18,3,3,167181.170000,218878.590000,120549.840000,506609.599999,2025-03-25 02:01:06-03:00
2827,PEIA-2401.0070,SEBRAE (DT),0,2024-01-26,2024-01-26,2026-10-23,4,6,1923372.590000,1980000.000000,1028352.000000,4931724.589999,2025-03-25 02:01:06-03:00
2828,PEIA-2401.0071,SEBRAE (DT),0,2024-01-24,2024-01-24,2025-10-24,3,3,714332.780000,485000.000000,320524.200000,1519856.979999,2025-03-25 02:01:06-03:00
2829,PCIM-2401.0250,SEBRAE (DT),0,2024-01-25,2024-01-25,2025-01-25,3,3,526357.000000,229643.000000,296925.000000,1052925.000000,2025-03-25 02:01:06-03:00
2848,PFTB-2401.0002,EMBRAPII,2,2024-01-23,2024-01-23,2025-01-22,3,6,190530.950000,388301.880000,107801.610000,686634.439999,2025-03-31 13:34:13-03:00
2849,PCEE-2402.0254,EMBRAPII,2,2024-02-09,2024-02-16,2025-04-16,6,6,478842.010000,866903.880000,91089.770000,1436835.659999,2025-03-31 13:34:13-03:00
2850,PFSM-2402.0009,EMBRAPII,2,2024-02-01,2024-02-06,2025-02-06,3,6,204600.000000,327100.000000,90048.630000,621748.630000,2025-03-31 13:34:13-03:00
2851,PCIM-2311.0251,SEBRAE (DT),0,2023-11-01,2023-11-01,2025-01-01,3,4,491149.909999,196459.970000,294689.950000,982299.829999,2025-03-31 13:34:13-03:00
2852,PCIM-2401.0252,BNDES Tipo I,0,2024-01-29,2024-01-29,2025-05-29,3,5,955350.000000,1447500.000000,492150.000000,2895000.000000,2025-03-31 13:34:13-03:00
2853,PIFT-2402.0012,SEBRAE (DT),0,2024-02-08,2024-03-01,2026-02-28,6,8,517612.500000,213612.500000,304000.000000,1035225.000000,2025-03-31 13:34:13-03:00
2830,PCES-2401.0026,EMBRAPII,2,2024-01-02,2024-01-02,2025-02-28,6,6,2322488.220000,7549368.030000,0.000000,9871856.250000,2025-03-25 02:01:06-03:00
2831,PCOP-2401.0048,EMBRAPII,0,2024-01-18,2024-01-18,2025-01-18,3,6,747000.000000,109759.520000,112500.000000,969259.520000,2025-03-25 02:01:06-03:00
2832,PCOP-2401.0049,EMBRAPII,4,2024-01-24,2024-01-24,2028-01-24,3,4,1938000.000000,5133100.769999,844063.410000,7915164.179999,2025-03-25 02:01:06-03:00
2833,PSCM-2309.0016,EMBRAPII,0,2023-09-06,2023-09-06,2024-03-06,3,5,250173.820000,116256.039999,133917.780000,500347.640000,2025-03-25 02:01:06-03:00
2834,PIPT-2312.0078,EMBRAPII,0,2023-12-13,2023-12-13,2026-08-13,3,4,1644155.679999,2989373.959999,348760.289999,4982289.929999,2025-03-25 02:01:06-03:00
2835,PINA-2401.0079,SEBRAE (DT),0,2024-01-24,2024-02-01,2024-10-31,3,3,154275.000000,243100.000000,70125.000000,467500.000000,2025-03-25 02:01:06-03:00
2854,PCEE-2402.0255,EMBRAPII,2,2024-02-09,2024-02-09,2025-03-09,6,6,516230.200000,935754.140000,97217.090000,1549201.429999,2025-03-31 13:34:13-03:00
2855,PIBM-2402.0031,BNDES Tipo II,0,2024-02-09,2024-02-09,2025-10-09,4,6,477231.000000,318154.000000,159077.000000,954462.000000,2025-03-31 13:34:13-03:00
2856,PIFM-2402.0020,EMBRAPII,0,2024-02-07,2024-03-01,2025-10-01,3,6,123525.000000,129400.000000,123300.000000,376225.000000,2025-03-31 13:34:13-03:00
2857,PELE-2402.0047,SEBRAE (DT),0,2024-02-15,2024-02-15,2025-11-15,3,4,250000.000000,150000.000000,100000.000000,500000.000000,2025-03-31 13:34:13-03:00
2858,PIFC-2402.0116,SEBRAE (DT),0,2024-02-19,2024-02-20,2025-05-20,3,6,260000.000000,272222.219999,260718.950000,792941.170000,2025-03-31 13:34:13-03:00
2859,PIFG-2402.0019,SEBRAE (DT),0,2024-02-09,2024-02-09,2027-02-09,3,4,160000.000000,168500.000000,157500.000000,486000.000000,2025-03-31 13:34:13-03:00
2836,PCNP-2312.0026,EMBRAPII,0,2023-12-22,2023-12-22,2028-04-22,3,3,1135117.370000,1260572.590000,1044727.199999,3440417.160000,2025-03-25 02:01:06-03:00
2837,PIMD-2401.0005,EMBRAPII,2,2024-01-12,2024-01-12,2024-10-11,4,6,96048.000000,180144.000000,21212.240000,297404.239999,2025-03-25 02:01:06-03:00
2838,PUFV-2401.0045,BNDES Tipo IV,0,2024-01-30,2024-01-30,2025-10-23,4,6,1026383.459999,806444.140000,261254.370000,2094081.969999,2025-03-25 02:01:06-03:00
2839,PCES-2401.0027,SEBRAE (DT),0,2024-01-02,2024-01-02,2024-08-31,3,6,214285.709999,214285.709999,0.000000,428571.419999,2025-03-25 02:01:06-03:00
2840,PCOP-2401.0050,EMBRAPII,4,2024-01-25,2024-01-25,2027-01-25,3,4,1545480.000000,2633276.299999,685797.439999,4864553.740000,2025-03-25 02:01:06-03:00
2841,PINO-2311.0005,SEBRAE (DT),0,2023-11-21,2023-11-21,2025-02-21,3,4,314769.000000,188861.000000,125908.000000,629538.000000,2025-03-25 02:01:06-03:00
2860,PIFS-2402.0071,EMBRAPII,0,2024-02-07,2024-02-07,2026-04-06,3,6,239101.769999,336058.229999,143475.410000,718635.410000,2025-03-31 13:34:13-03:00
2861,PIFS-2402.0072,SEBRAE (DT),0,2024-02-20,2024-02-20,2025-02-19,7,9,360000.000000,180000.000000,180000.000000,720000.000000,2025-03-31 13:34:13-03:00
2862,PIND-2402.0027,EMBRAPII,2,2024-02-01,2024-02-01,2025-02-28,3,6,1193440.050000,3257581.000000,355957.000000,4806978.049999,2025-03-31 13:34:13-03:00
2863,PUFV-2402.0046,BAMBU,0,2024-02-20,2024-02-20,2026-02-20,3,6,241591.200000,261723.799999,260000.000000,763315.000000,2025-03-31 13:34:13-03:00
2864,PIND-2402.0028,EMBRAPII,2,2024-02-01,2024-02-01,2025-09-30,3,6,1157265.179999,2377716.569999,322568.849999,3857550.600000,2025-03-31 13:34:13-03:00
2865,PIFC-2402.0117,SEBRAE (DT),0,2024-02-22,2024-02-23,2025-07-23,6,6,266000.000000,278444.440000,269673.200000,814117.640000,2025-03-31 13:34:13-03:00
2842,PCOP-2402.0051,EMBRAPII,4,2024-02-01,2024-02-01,2025-01-31,3,3,485000.000000,1246392.000000,88604.670000,1819996.669999,2025-03-25 02:01:06-03:00
2843,PCES-2401.0028,EMBRAPII,2,2024-01-02,2024-01-02,2024-03-31,3,5,87210.250000,174420.500000,77049.830000,338680.580000,2025-03-25 02:01:06-03:00
2844,PCES-2401.0029,EMBRAPII,2,2024-01-02,2024-01-02,2024-03-31,4,6,130596.759999,261193.530000,115381.600000,507171.890000,2025-03-25 02:01:06-03:00
2845,PCES-2401.0030,EMBRAPII,2,2024-01-02,2024-01-02,2024-03-31,4,6,165183.649999,330367.299999,145938.959999,641489.910000,2025-03-25 02:01:06-03:00
2846,PCES-2401.0031,EMBRAPII,2,2024-01-02,2024-01-02,2024-03-31,4,6,152730.530000,305461.060000,134936.670000,593128.260000,2025-03-25 02:01:06-03:00
2847,PEDG-2401.0043,EMBRAPII,2,2024-01-30,2024-03-01,2025-05-01,6,6,192998.870000,423013.070000,60924.250000,676936.189999,2025-03-25 02:01:06-03:00
2866,PIAM-2401.0014,EMBRAPII,2,2024-01-09,2024-01-09,2025-02-09,3,6,641900.000000,801678.819999,108656.470000,1552235.290000,2025-03-31 13:34:13-03:00
2867,PCEE-2402.0256,SEBRAE (DT),0,2024-02-01,2024-02-21,2025-03-21,7,7,261463.760000,215729.429999,46271.150000,523464.340000,2025-03-31 13:34:13-03:00
2868,PCIM-2402.0253,EMBRAPII,0,2024-02-02,2024-02-02,2025-02-02,3,4,467000.000000,53000.000000,10000.000000,530000.000000,2025-03-31 13:34:13-03:00
2869,PABC-2401.0010,EMBRAPII,0,2024-01-30,2024-01-31,2026-01-31,4,6,512500.000000,410000.000000,102500.000000,1025000.000000,2025-03-31 13:34:13-03:00
2870,PIFF-2402.0045,SEBRAE (DT),0,2024-02-20,2024-04-01,2025-07-10,6,8,214132.260000,214132.260000,214132.250000,642396.770000,2025-03-31 13:34:13-03:00
2871,PCEE-2401.0257,EMBRAPII,0,2024-01-19,2024-02-01,2025-01-31,5,5,242204.440000,429061.229999,62740.490000,734006.160000,2025-03-31 13:34:13-03:00
2848,PFTB-2401.0002,EMBRAPII,2,2024-01-23,2024-01-23,2025-01-22,3,6,190530.950000,388301.880000,107801.610000,686634.439999,2025-03-25 02:01:06-03:00
2849,PCEE-2402.0254,EMBRAPII,2,2024-02-09,2024-02-16,2025-04-16,6,6,478842.010000,866903.880000,91089.770000,1436835.659999,2025-03-25 02:01:06-03:00
2850,PFSM-2402.0009,EMBRAPII,2,2024-02-01,2024-02-06,2025-02-06,3,6,204600.000000,327100.000000,90048.630000,621748.630000,2025-03-25 02:01:06-03:00
